SourceFile,FocusLocation,FocusDistance2,HyperfocalDistance
DSC03328.JPG,7008 3944 2912 1380,21.38 m,58.24 m
DSC03330.JPG,7008 3944 2638 1125,19.61 m,58.24 m
DSC03331.JPG,7008 3944 2934 1536,17.99 m,58.24 m
DSC03333.JPG,7008 3944 2321 1380,21.38 m,58.24 m
DSC03334.JPG,7008 3944 2715 1972,25.41 m,58.24 m
DSC03339.JPG,7008 3944 3504 1972,125.96 m,58.24 m
DSC03340.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC03341.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC03342.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC03347.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC03349.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC03350.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC03351.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC03352.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC03353.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC03354.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC03356.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC03358.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC03362.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC03364.JPG,7008 3944 3646 862,42.69 m,58.24 m
DSC03365.JPG,7008 3944 4128 681,39.15 m,58.24 m
DSC03366.JPG,7008 3944 4040 583,39.15 m,58.24 m
DSC03368.JPG,7008 3944 4489 1972,23.31 m,58.24 m
DSC03372.JPG,7008 3944 3504 1972,40.24 m,15.40 m
DSC03374.JPG,7008 3944 4883 1380,22.93 m,15.40 m
DSC03375.JPG,7008 3944 4489 1577,45.82 m,15.40 m
DSC03376.JPG,7008 3944 3504 1972,33.84 m,15.40 m
DSC03377.JPG,7008 3944 3504 1972,inf,15.40 m
DSC03378.JPG,7008 3944 3504 1972,inf,15.40 m
DSC03381.JPG,7008 3944 3504 1972,inf,15.40 m
DSC03382.JPG,7008 3944 3504 1972,inf,15.40 m
DSC03383.JPG,7008 3944 3504 1972,inf,15.40 m
DSC03384.JPG,7008 3944 3504 1972,inf,15.40 m
